date,window_start,window_end,observations,n_assets,n_components,pc1_explained_variance_ratio,pc2_explained_variance_ratio,pc3_explained_variance_ratio,pc4_explained_variance_ratio,pc5_explained_variance_ratio,pc1_pc5_cumulative_explained_variance_ratio,reconstruction_rmse,reconstruction_mae
2019-02-15,2014-02-28,2019-02-15,260,29,5,0.3948061579997841,0.15347103943759247,0.09051725972263326,0.045665267310970994,0.04132918022589739,0.7257889046968782,0.41986878137430417,0.3355327945404564
2019-02-22,2014-03-07,2019-02-22,260,29,5,0.3948939151211034,0.15362479183525296,0.09051255655136363,0.045702598477293785,0.041127630623783044,0.7258614926087967,0.34825166805066793,0.27134349563330695
2019-03-01,2014-03-14,2019-03-01,260,29,5,0.3951142749171408,0.15373780905849835,0.09045216838590647,0.04529409909298228,0.04092772918822308,0.7255260806427509,0.46221826298142615,0.3856044381392502
2019-03-08,2014-03-21,2019-03-08,260,29,5,0.3950552567579344,0.15355066794467476,0.0904931597863346,0.04529794841682957,0.041139959787637084,0.7255369926934103,0.3980648519836108,0.3031171347652209
2019-03-15,2014-03-28,2019-03-15,260,29,5,0.3956972719214503,0.15384016297742018,0.09007668583565809,0.0454596992011677,0.04114515712056337,0.7262189770562596,0.44833494827279685,0.3662130611248454
2019-03-22,2014-04-04,2019-03-22,260,29,5,0.3963814697830433,0.15439386083619377,0.09008235411454027,0.04581488789595314,0.04105549257764614,0.7277280652073767,0.5015002526629148,0.4235137955110435
2019-03-29,2014-04-11,2019-03-29,260,29,5,0.39629749972154377,0.1542154640645686,0.08999728309653005,0.04565695936667216,0.04129460653306539,0.72746181278238,0.4511294744399974,0.3653625858737265
2019-04-05,2014-04-18,2019-04-05,260,29,5,0.3965681337223009,0.15413965204889052,0.08977332984477268,0.04567099517336636,0.04142860460568649,0.727580715395017,0.37342784382611904,0.27063546677484035
2019-04-12,2014-04-25,2019-04-12,260,29,5,0.3957042445251428,0.15438407962228953,0.08995655038235578,0.04567597679219521,0.041130234816861344,0.7268510861388449,0.5054528099852056,0.3584052362519009
2019-04-19,2014-05-02,2019-04-19,260,29,5,0.395704557538762,0.15438485052035533,0.08995060046006252,0.04575126868022693,0.04108205362930338,0.7268733308287102,0.5569215576839444,0.39512015002854217
2019-04-26,2014-05-09,2019-04-26,260,29,5,0.3951331362564754,0.1545207597654212,0.09027252665294314,0.04562136621425523,0.04113134487477608,0.7266791337638712,0.5737680711883048,0.4657979320795451
2019-05-03,2014-05-16,2019-05-03,260,29,5,0.39466870801183046,0.15460540088532237,0.09022980147949007,0.0456296966454338,0.041058786890404556,0.7261923939124814,0.5818875830373966,0.3893708562557388
2019-05-10,2014-05-23,2019-05-10,260,29,5,0.3959677310280877,0.1541569061180455,0.090190249438206,0.045073708480653445,0.04129527644529075,0.7266838715102834,0.41730998582481554,0.33074765162003567
2019-05-17,2014-05-30,2019-05-17,260,29,5,0.39595997813137623,0.15395336875746085,0.09017688098889885,0.04490459510180869,0.04181398797347074,0.7268088109530153,0.40176578185214473,0.3400300888142611
2019-05-24,2014-06-06,2019-05-24,260,29,5,0.39626641127479884,0.15434003246914602,0.08958518823954342,0.04537388835652411,0.041614800275458164,0.7271803206154706,0.3305506252003171,0.25328355901778443
2019-05-31,2014-06-13,2019-05-31,260,29,5,0.3983217599280572,0.15338721873399572,0.0889103621208073,0.045482168367794326,0.04177556418715518,0.7278770733378097,0.5601752792421532,0.47886406084060734
2019-06-07,2014-06-20,2019-06-07,260,29,5,0.3988751097774099,0.15486859896699529,0.08790184326783584,0.045496647053711134,0.04163456319752467,0.7287767622634769,0.7271359550577079,0.528227085778902
2019-06-14,2014-06-27,2019-06-14,260,29,5,0.39893411423976277,0.1550002236285809,0.08797213678080854,0.044989997538376666,0.041793021235625366,0.7286894934231541,0.250812736729346,0.18414449027136842
2019-06-21,2014-07-04,2019-06-21,260,29,5,0.39914402859829223,0.15572413262665824,0.08808525305380595,0.04488790137619771,0.04146122999462505,0.7293025456495792,0.4416890630097449,0.366056609340663
2019-06-28,2014-07-11,2019-06-28,260,29,5,0.39886461420201663,0.15584011904462192,0.08829168405880074,0.04493075729979084,0.04117422221788131,0.7291013968231115,0.49573442887079394,0.37520448455841837
2019-07-05,2014-07-18,2019-07-05,260,29,5,0.3987026122213332,0.15556105030411174,0.08870553383057132,0.04488480549373125,0.04122161528866739,0.7290756171384148,0.4018634138885939,0.28817878677884157
2019-07-12,2014-07-25,2019-07-12,260,29,5,0.39881289098771755,0.1554786768570806,0.08896790471599376,0.04469720165221071,0.04118868297152488,0.7291453571845276,0.5729115027816715,0.4667429198680921
2019-07-19,2014-08-01,2019-07-19,260,29,5,0.39948440900974486,0.1553807946720404,0.08849769549981071,0.044558622089096,0.04163037445749563,0.7295518957281876,0.3892740664363911,0.2596264627362985
2019-07-26,2014-08-08,2019-07-26,260,29,5,0.39815698857769755,0.15520788999635943,0.08894054845848243,0.04463348293689887,0.04160569560964072,0.728544605579079,0.4974564698441561,0.34937897931600026
2019-08-02,2014-08-15,2019-08-02,260,29,5,0.4010195518084809,0.1541038207839168,0.08869495105979705,0.044424467981729776,0.041738632216918356,0.729981423850843,0.4020360770240671,0.350578977651635
2019-08-09,2014-08-22,2019-08-09,260,29,5,0.4016952948104551,0.15430809282692584,0.0882943250640185,0.04439174034901224,0.041618438473283795,0.7303078915236955,0.33943838505949336,0.2755539849030652
2019-08-16,2014-08-29,2019-08-16,260,29,5,0.4012386314999711,0.15466938304598973,0.08808798794787408,0.04435157475298297,0.04165458847820101,0.730002165725019,0.5333864011681051,0.38974552760707987
2019-08-23,2014-09-05,2019-08-23,260,29,5,0.4015123602561592,0.15455233384899034,0.0882192876595343,0.04432083119007822,0.041454857871350934,0.7300596708261131,0.33417758345134957,0.25688489813404697
2019-08-30,2014-09-12,2019-08-30,260,29,5,0.40249550960102726,0.15487874528411325,0.08795650669889932,0.04432051001872183,0.04148535292363378,0.7311366245263954,0.3298898569982377,0.24201091016971463
2019-09-06,2014-09-19,2019-09-06,260,29,5,0.40372814167299054,0.15343108836431824,0.08788162388927043,0.0444532295706656,0.04157256155497668,0.7310666450522214,0.2831179296707549,0.22488159727187906
2019-09-13,2014-09-26,2019-09-13,260,29,5,0.4039981618018967,0.1538400734802055,0.0875232277893152,0.04490026032608502,0.041355604681167606,0.73161732807867,0.5584845135873955,0.4726812318546575
2019-09-20,2014-10-03,2019-09-20,260,29,5,0.4030714142968635,0.1542939874934113,0.08756838742118543,0.04484941680114909,0.04178523639800735,0.7315684424106167,0.3875274158758606,0.29938735052174964
2019-09-27,2014-10-10,2019-09-27,260,29,5,0.4034489507490484,0.15457927977711752,0.08728853592351679,0.0448573699826616,0.041604191346380895,0.7317783277787253,0.4092558756944003,0.2890849482709047
2019-10-04,2014-10-17,2019-10-04,260,29,5,0.40073316354396693,0.15523561562559665,0.08788851919800868,0.04496176548891318,0.04170537917531615,0.7305244430318015,0.6457127987335403,0.4598451916731201
2019-10-11,2014-10-24,2019-10-11,260,29,5,0.4011288645900703,0.15553448674486398,0.08798613205243933,0.04492351828379879,0.04188864622019089,0.7314616478913633,0.41063620940214063,0.3242356271787084
2019-10-18,2014-10-31,2019-10-18,260,29,5,0.39892570204253563,0.15592116457168878,0.08751393187530672,0.04513845956205811,0.04202418033221842,0.7295234383838077,0.4879018433536622,0.3928170131762898
2019-10-25,2014-11-07,2019-10-25,260,29,5,0.3983691866564448,0.15650799832729975,0.08726298666465353,0.04532263338835186,0.04196517083335852,0.7294279758701083,0.35873164189317613,0.27549012355398794
2019-11-01,2014-11-14,2019-11-01,260,29,5,0.3984166828455702,0.15679951787984375,0.0870289756035822,0.04535146734897144,0.0416234384619542,0.7292200821399218,0.44746392371899324,0.3780092281031179
2019-11-08,2014-11-21,2019-11-08,260,29,5,0.39913968510107817,0.15818717958514786,0.08682358623991783,0.045337601261469504,0.040645081790091075,0.7301331339777044,0.40065180683525287,0.3098298549195384
2019-11-15,2014-11-28,2019-11-15,260,29,5,0.39892485025943053,0.15843158661636017,0.08689341685265843,0.045220539547138006,0.04070860654489951,0.7301789998204866,0.3709205862402337,0.2731875553558831
2019-11-22,2014-12-05,2019-11-22,260,29,5,0.4005715395636822,0.1591163087731633,0.08372263559577213,0.0454646958730479,0.041061888814786895,0.7299370686204524,0.35040762715427304,0.28728740886384047
2019-11-29,2014-12-12,2019-11-29,260,29,5,0.4011519974686068,0.15967908133313152,0.08406533730642116,0.04505202662425727,0.04101992353416599,0.7309683662665827,0.2734484159198974,0.22516055188628614
2019-12-06,2014-12-19,2019-12-06,260,29,5,0.3965631515543612,0.1610574507621396,0.08471532316830588,0.045342434323411146,0.04125429150037606,0.7289326513085939,0.3765211259719103,0.28855366519593306
2019-12-13,2014-12-26,2019-12-13,260,29,5,0.3957695696976691,0.1621444587383405,0.08543578633098367,0.045488835308715864,0.04080404021899746,0.7296426902947065,0.1791394082481339,0.1433751204924658
2019-12-20,2015-01-02,2019-12-20,260,29,5,0.39649016701297335,0.16214399303636529,0.0851779261005271,0.045487151739143465,0.040703328644503156,0.7300025665335124,0.45463628059420247,0.37065172239586763
2019-12-27,2015-01-09,2019-12-27,260,29,5,0.3956151668632234,0.162978620250137,0.0854649411811872,0.04561893652235068,0.04078336178246959,0.7304610265993678,0.27667688191602813,0.20869528888072109
2020-01-03,2015-01-16,2020-01-03,260,29,5,0.39627302027913064,0.16220652840394195,0.08590065780658451,0.045955880444272776,0.04107625646166369,0.7314123433955936,0.3076828213807537,0.2570108773158838
2020-01-10,2015-01-23,2020-01-10,260,29,5,0.39612711742111417,0.16180632439712256,0.08641519366606286,0.04620037519558765,0.04141950750956074,0.7319685181894479,0.35921187988272407,0.31210968451257454
2020-01-17,2015-01-30,2020-01-17,260,29,5,0.3963644543718078,0.16174150788594185,0.08679070032731408,0.046068869529972,0.04147860487713499,0.7324441369921707,0.4041166188910797,0.3064085247310733
2020-01-24,2015-02-06,2020-01-24,260,29,5,0.39712478854360855,0.16264030247901975,0.08740294369647002,0.045806514472438546,0.04112770225323385,0.7341022514447707,0.35603840486830174,0.28395451646105213
2020-01-31,2015-02-13,2020-01-31,260,29,5,0.39599843709846744,0.16174659917932888,0.08796055057826929,0.04591960648532873,0.04122804316286535,0.7328532365042596,0.5607559895490963,0.40558547783537147
2020-02-07,2015-02-20,2020-02-07,260,29,5,0.39648287657033177,0.16179851430739803,0.08847695677749055,0.04544286220752211,0.04114762627817051,0.733348836140913,0.3641365073796712,0.2583971948855005
2020-02-14,2015-02-27,2020-02-14,260,29,5,0.39691670872935286,0.16194813224840163,0.08798757254432249,0.045658791715345,0.04116358963696288,0.7336747948743849,0.5042143370776053,0.34810891513660924
2020-02-21,2015-03-06,2020-02-21,260,29,5,0.39753297385414754,0.16183796514794282,0.08816987362507885,0.0456194679375823,0.041164629132560485,0.734324909697312,0.4428996796950657,0.3436231607656274
2020-02-28,2015-03-13,2020-02-28,260,29,5,0.4237529935649612,0.14921681756449218,0.08374018972078263,0.04763153280583811,0.04119206019205257,0.7455335938481268,0.8735833951732224,0.6597742847008519
2020-03-06,2015-03-20,2020-03-06,260,29,5,0.418826771664517,0.1575539083124096,0.08357092850852742,0.047735021022991785,0.041166373454059164,0.7488530029625049,0.7758059828538141,0.6210117264043756
2020-03-13,2015-03-27,2020-03-13,260,29,5,0.4214439563647013,0.1651744630988332,0.08190997246616168,0.045698119858323276,0.04149706064524444,0.7557235724332638,1.1500899629167618,0.8944864486602991
2020-03-20,2015-04-03,2020-03-20,260,29,5,0.45219986360494097,0.16022881941855488,0.07444663657246814,0.04260230305554881,0.038419592810145634,0.7678972154616585,1.4226273909457334,1.0977429435256456
2020-03-27,2015-04-10,2020-03-27,260,29,5,0.4574622692083987,0.16290979905313976,0.07173756001068216,0.04113993756500181,0.03655781305289228,0.7698073788901146,1.5107035887279596,1.191157972293711
2020-04-03,2015-04-17,2020-04-03,260,29,5,0.45125009054335447,0.16220010595827145,0.07021414925352853,0.043641459850136545,0.03968224925190615,0.7669880548571971,0.9167057400031173,0.7002327534139576
2020-04-10,2015-04-24,2020-04-10,260,29,5,0.45717562811882845,0.15867790438201365,0.06894383819211045,0.04726516783574863,0.04086897771193723,0.7729315162406384,0.7416474408571673,0.5769998443722502
2020-04-17,2015-05-01,2020-04-17,260,29,5,0.45551742887288693,0.1585231882046368,0.07111355781874118,0.04825336888465199,0.040274680651721594,0.7736822244326385,0.7405244592273309,0.5739839623383479
2020-04-24,2015-05-08,2020-04-24,260,29,5,0.45509666278195965,0.15894204409388973,0.06884776211811464,0.04739472542785979,0.04024860190707615,0.7705297963289,1.155399309175068,0.837488915473262
2020-05-01,2015-05-15,2020-05-01,260,29,5,0.4545722210195843,0.15905761676939975,0.06868073291136371,0.04804309761230674,0.040133895272674254,0.7704875635853288,0.5376808033659729,0.42256323917095406
2020-05-08,2015-05-22,2020-05-08,260,29,5,0.45529621739827375,0.15907804850142748,0.06809609694352756,0.04825511387898088,0.040470495880401816,0.7711959726026115,0.5435787432327377,0.4546683504743255
2020-05-15,2015-05-29,2020-05-15,260,29,5,0.45437813029811297,0.15866150914861005,0.06796321189832892,0.04876154829647744,0.040435010858853045,0.7701994105003823,0.7700769577819998,0.5572006303928547
2020-05-22,2015-06-05,2020-05-22,260,29,5,0.4539638476176627,0.15869359694701976,0.06863476014713563,0.04863363402981347,0.04049273307577022,0.7704185718174017,0.593631997168662,0.4629361044951619
2020-05-29,2015-06-12,2020-05-29,260,29,5,0.45464213324283215,0.15787356322274584,0.0685150169456374,0.04848685491836239,0.04059262551388697,0.7701101938434648,0.5504345191721458,0.4889909196551359
2020-06-05,2015-06-19,2020-06-05,260,29,5,0.45442559413312866,0.15787265903588732,0.07007868359571379,0.048293763477411225,0.04019049897589396,0.770861199218035,0.8364742539971771,0.6473029724366429
2020-06-12,2015-06-26,2020-06-12,260,29,5,0.4557758290656862,0.15717858473667218,0.06978399977903675,0.04788797919919547,0.040930202858513585,0.7715565956391042,0.5693241953316404,0.3907437784233235
2020-06-19,2015-07-03,2020-06-19,260,29,5,0.4558152214599492,0.1566131413269119,0.06964199723837125,0.04825775112279166,0.0408851063015175,0.7712132174495415,0.41494839256007754,0.3589070537438827
2020-06-26,2015-07-10,2020-06-26,260,29,5,0.45592473419852975,0.15660514072271708,0.06948438051646262,0.04815483483389764,0.04126972746644558,0.7714388177380527,0.41901615594165714,0.3390208277432841
2020-07-03,2015-07-17,2020-07-03,260,29,5,0.45731707005840777,0.15650151684231922,0.06910669862961606,0.04805433779614235,0.0405022945261396,0.771481917852625,0.4198256459215507,0.3476987201613481
2020-07-10,2015-07-24,2020-07-10,260,29,5,0.46017345077011595,0.1568264924760105,0.06725715623983279,0.048325744916543706,0.04039514700606589,0.7729779914085688,0.7118832755582915,0.5347809987793639
2020-07-17,2015-07-31,2020-07-17,260,29,5,0.4581190120273719,0.157417912905681,0.06751467627360039,0.04838516951311517,0.04162916171201596,0.7730659324317843,0.4548909484862062,0.3534180071803705
2020-07-24,2015-08-07,2020-07-24,260,29,5,0.4575654646472466,0.1566960070875268,0.06836835486571192,0.04824568781782012,0.04151583105695112,0.7723913454752566,0.8093783632058758,0.5227960795568783
2020-07-31,2015-08-14,2020-07-31,260,29,5,0.45654757142551206,0.15692391254858518,0.0680583480608228,0.04821738111002307,0.0418648242568674,0.7716120374018105,0.8975263225518817,0.6428630747294413
2020-08-07,2015-08-21,2020-08-07,260,29,5,0.45721523207508546,0.15604634972140308,0.06798731776112063,0.048150076705044814,0.04185195463155726,0.7712509308942113,0.7607980843894605,0.4924592869764126
2020-08-14,2015-08-28,2020-08-14,260,29,5,0.4532503880588353,0.1567513110585227,0.0682112466333142,0.048053551574292495,0.04263637988405347,0.7689028772090182,0.43468729395127986,0.34298909249364606
2020-08-21,2015-09-04,2020-08-21,260,29,5,0.45246863805927845,0.1561130175301942,0.06888551230037317,0.0482969982579089,0.042971863713996396,0.7687360298617512,0.5095334081853576,0.4248523538844665
2020-08-28,2015-09-11,2020-08-28,260,29,5,0.45147529114425555,0.15607549809758306,0.06870339290857695,0.04843895740094119,0.04318138772430908,0.7678745272756659,0.6036685308265525,0.49423304049070405
2020-09-04,2015-09-18,2020-09-04,260,29,5,0.45180613878624964,0.15606456289290074,0.06829670333767379,0.04871154667618291,0.04309490087019589,0.7679738525632029,0.46506834034683053,0.3776629140173581
2020-09-11,2015-09-25,2020-09-11,260,29,5,0.45246774800627004,0.1559160026171388,0.06810260703391365,0.048878941253571694,0.04293035738882271,0.768295656299717,0.4626089441046841,0.3562801526396787
2020-09-18,2015-10-02,2020-09-18,260,29,5,0.45236901605133256,0.15585375677709615,0.06893782765697613,0.04886373556144303,0.042946012222326364,0.7689703482691743,0.40144565485001776,0.30289166348314595
2020-09-25,2015-10-09,2020-09-25,260,29,5,0.45248341905646583,0.15509344215643292,0.07074524991055092,0.048531827518197644,0.04293826943104649,0.7697922080726938,0.7349848525781576,0.566996296977166
2020-10-02,2015-10-16,2020-10-02,260,29,5,0.4507974607736913,0.1553328053455314,0.07050298670801249,0.04877172867879157,0.043052705842002166,0.7684576873480289,0.600911867013198,0.46997982261601295
2020-10-09,2015-10-23,2020-10-09,260,29,5,0.4532938230713181,0.15484299747846048,0.07051103953356622,0.04846821112153062,0.043076508315818794,0.7701925795206942,0.3222229741402177,0.27455139367869025
2020-10-16,2015-10-30,2020-10-16,260,29,5,0.4542348321629698,0.15465177390967863,0.06972205290007644,0.048601177320425674,0.043155548087158074,0.7703653843803087,0.36090061085653535,0.28452528138320765
2020-10-23,2015-11-06,2020-10-23,260,29,5,0.45438340210793293,0.1542736637000811,0.07003619913511341,0.04879177720106685,0.04314205999258094,0.7706271021367752,0.44968597228602286,0.3562188933169682
2020-10-30,2015-11-13,2020-10-30,260,29,5,0.45782707685444085,0.15251562334390428,0.06928941063606003,0.04866786899410969,0.0428682791635119,0.7711682589920268,0.4263905032778641,0.35089355031850133
2020-11-06,2015-11-20,2020-11-06,260,29,5,0.4589225611891612,0.15259062345097513,0.06950976304597276,0.048450407900414466,0.042926994128590815,0.7724003497151143,0.4852054437900633,0.3900021849411735
2020-11-13,2015-11-27,2020-11-13,260,29,5,0.4560724890873846,0.15274579815252792,0.06900337089431081,0.048425604335933375,0.04539326356033853,0.7716405260304954,0.703721240100841,0.5753206787604093
2020-11-20,2015-12-04,2020-11-20,260,29,5,0.455629102292431,0.15257534753738194,0.06963779556342359,0.048394583875981514,0.045108205816436334,0.7713450350856543,0.5367896899824585,0.3977151690147275
2020-11-27,2015-12-11,2020-11-27,260,29,5,0.4554759903234063,0.15290399670987906,0.06967896184738752,0.04826867643841454,0.0448499392463149,0.7711775645654022,0.7056869872921354,0.5082946075413488
2020-12-04,2015-12-18,2020-12-04,260,29,5,0.4530246458466983,0.15252317918311936,0.06998812542943979,0.048542859313505514,0.04478985451496209,0.768868664287725,0.7738119550011776,0.6207192785730521
2020-12-11,2015-12-25,2020-12-11,260,29,5,0.45336166771628683,0.15246799832597546,0.07021035826484281,0.04856078023411014,0.04496668191600657,0.7695674864572218,0.41450597984834453,0.32713462863059506
2020-12-18,2016-01-01,2020-12-18,260,29,5,0.45221405862799235,0.15221253220428663,0.0702077490049012,0.04869580556737651,0.045083541780842167,0.7684136871853989,0.6107611622716003,0.490376448066523
2020-12-25,2016-01-08,2020-12-25,260,29,5,0.45186345138668305,0.15215126830700887,0.0702184884224231,0.04877076839105933,0.045109563882211615,0.768113540389386,0.41279326804807154,0.34933367673397775
2021-01-01,2016-01-15,2021-01-01,260,29,5,0.4486279194026189,0.15181132907811015,0.07103575216169832,0.049386068046042814,0.04524070627763317,0.7661017749661034,0.38393263773511,0.30129690142844295
2021-01-08,2016-01-22,2021-01-08,260,29,5,0.4470962458025879,0.15306579987618152,0.07172703677582845,0.04901264793369449,0.04513818682420487,0.7660399172124973,0.5812783979061272,0.4549660750451715
2021-01-15,2016-01-29,2021-01-15,260,29,5,0.4464141799527974,0.1530996345501699,0.07212390629320738,0.048846849169144904,0.04518002633934583,0.7656645963046654,0.4737465904615705,0.37337906967335066
2021-01-22,2016-02-05,2021-01-22,260,29,5,0.44570572604121367,0.15294090658963697,0.07312965134066167,0.04903982163316542,0.045803176945714966,0.7666192825503927,0.4589322538309859,0.3732705516870241
2021-01-29,2016-02-12,2021-01-29,260,29,5,0.44609226272574615,0.15266111657633338,0.07244914495462025,0.04897655965163321,0.045905372851834804,0.7660844567601678,0.6606155954710451,0.512230539402429
2021-02-05,2016-02-19,2021-02-05,260,29,5,0.4474375678473673,0.1529358142187912,0.07166458775284507,0.04881677819491992,0.045651678914527004,0.7665064269284505,0.7668649475144196,0.5046912612536631
2021-02-12,2016-02-26,2021-02-12,260,29,5,0.4474997306976871,0.15293608451157845,0.07164831050477251,0.049007018010781486,0.04584355434751439,0.7669346980723339,0.3238706802163749,0.24288534955241356
2021-02-19,2016-03-04,2021-02-19,260,29,5,0.44710104478509155,0.15343673228833737,0.0722471744237604,0.0490671242647885,0.045677094869861615,0.7675291706318395,0.3137924914065194,0.2599982513219555
2021-02-26,2016-03-11,2021-02-26,260,29,5,0.44616364382719864,0.15450067388170852,0.0731972580445855,0.04884172827043188,0.045462247660036106,0.7681655516839607,0.5810488881021978,0.4569820397337987
2021-03-05,2016-03-18,2021-03-05,260,29,5,0.4445969023822392,0.15542622551487273,0.07351711051950756,0.04872405519325745,0.04592758577743717,0.7681918793873141,0.6490700801929861,0.5031271390951645
2021-03-12,2016-03-25,2021-03-12,260,29,5,0.4444693305944366,0.1550877907090021,0.07346069384302617,0.04875336690973877,0.04597860389237072,0.7677497859485745,0.549167054923455,0.4395664616755209
2021-03-19,2016-04-01,2021-03-19,260,29,5,0.4442186388671983,0.15497824561892287,0.07302064789920938,0.048818384058050515,0.04579917084600775,0.7668350872893888,0.5516016605143761,0.45230857870254393
2021-03-26,2016-04-08,2021-03-26,260,29,5,0.44387638886085806,0.15459090828256758,0.07289043168150344,0.04882863621811835,0.04666883894212468,0.7668552039851722,0.3699076265794147,0.2760385957471877
2021-04-02,2016-04-15,2021-04-02,260,29,5,0.4439253327251956,0.15454950943280552,0.07263182735526715,0.048908730117965316,0.0467502310644908,0.7667656306957243,0.322737887541187,0.2630670241111038
2021-04-09,2016-04-22,2021-04-09,260,29,5,0.44303479655692646,0.15470836487798234,0.0732938131842809,0.048959308243640726,0.04680323077486298,0.7667995136376933,0.5135081018353391,0.4172972356748879
2021-04-16,2016-04-29,2021-04-16,260,29,5,0.44464063317391767,0.1548131165339312,0.07178773652356024,0.04918948373004115,0.04678472131147557,0.7672156912729259,0.3952168706611177,0.29371078827691754
2021-04-23,2016-05-06,2021-04-23,260,29,5,0.44560581821395745,0.15487564749676036,0.07000632728022757,0.04934243808739389,0.04683763708073619,0.7666678681590755,0.3760562916857134,0.28161179775509526
2021-04-30,2016-05-13,2021-04-30,260,29,5,0.44541573306509386,0.15510526180249837,0.07018379261079793,0.04932783045252674,0.046738937922322824,0.7667715558532399,0.3631571767657909,0.2764142623815599
2021-05-07,2016-05-20,2021-05-07,260,29,5,0.44540787650987235,0.15490814631948818,0.07118242559965805,0.049308038712170384,0.046914381619781675,0.7677208687609706,0.5384612936992711,0.42008556933701474
2021-05-14,2016-05-27,2021-05-14,260,29,5,0.4457859866300755,0.15422965402555847,0.07128453274365419,0.049343229080704175,0.04724577450304591,0.7678891769830383,0.32292161506526307,0.2616622860842738
2021-05-21,2016-06-03,2021-05-21,260,29,5,0.4454803225900087,0.15434977160024868,0.07119461483866457,0.04938096665035689,0.04729196456352618,0.7676976402428048,0.3465441138165088,0.2628239119369748
2021-05-28,2016-06-10,2021-05-28,260,29,5,0.44568759643967903,0.15388820255643884,0.07114749941850722,0.04968464846383902,0.04738719206503167,0.7677951389434958,0.28550491086764807,0.22614963236671498
2021-06-04,2016-06-17,2021-06-04,260,29,5,0.4458078420673663,0.15360341326536922,0.07105299301383107,0.04976343337931917,0.04736289326217602,0.7675905749880618,0.44678483299559885,0.33372308358066394
2021-06-11,2016-06-24,2021-06-11,260,29,5,0.44535708024690346,0.1534865029505664,0.0709748643464827,0.04977861343434833,0.04735848157768923,0.7669555425559901,0.452502013329574,0.3936250692696182
2021-06-18,2016-07-01,2021-06-18,260,29,5,0.4455606132244019,0.15223663435669366,0.07133659254507568,0.049672571508868495,0.04710037459413467,0.7659067862291744,0.8757746079583969,0.6571898541104078
2021-06-25,2016-07-08,2021-06-25,260,29,5,0.4455570722597288,0.15204613085075547,0.07156908232939392,0.049822628036304495,0.04713026758942396,0.7661251810656068,0.329330944838658,0.26470000866491683
2021-07-02,2016-07-15,2021-07-02,260,29,5,0.4454438841340304,0.15206500578542512,0.07144838828891845,0.04965192368567495,0.0472496273630937,0.7658588292571425,0.5386425065874325,0.4324679298991842
2021-07-09,2016-07-22,2021-07-09,260,29,5,0.4453823133182252,0.15160071906328945,0.0715300712999995,0.04974610091813787,0.04707036993950243,0.7653295745391545,0.2953595818054178,0.23019847188810977
2021-07-16,2016-07-29,2021-07-16,260,29,5,0.44527287961281803,0.15159352047690233,0.071230882765429,0.049673060483988805,0.04702535348810898,0.7647956968272471,0.5524452782870896,0.3902205067690366
2021-07-23,2016-08-05,2021-07-23,260,29,5,0.44531844340474735,0.15135476273911,0.07136668502701426,0.04969395975761336,0.046722582993528224,0.7644564339220132,0.47845922511495276,0.37650308263352805
2021-07-30,2016-08-12,2021-07-30,260,29,5,0.44521272362259856,0.15104703469598801,0.07159672627453262,0.049638513274454864,0.046673849018394234,0.7641688468859683,0.36668130305823193,0.23267429077663157
2021-08-06,2016-08-19,2021-08-06,260,29,5,0.44508776544888357,0.1513244421843073,0.07177118700661382,0.04963876545633922,0.04667113743126025,0.7644932975274041,0.31289192078880806,0.26860556164392174
2021-08-13,2016-08-26,2021-08-13,260,29,5,0.4453197749980838,0.15132124986453144,0.07138500611820302,0.04953031674652936,0.04678619584996907,0.7643425435773168,0.33579898480538317,0.26942551818227767
2021-08-20,2016-09-02,2021-08-20,260,29,5,0.4443442545606571,0.1511306120184717,0.07257841042595632,0.04973884595301695,0.0466799391725083,0.7644720621306105,0.4188170630591404,0.3229824227811922
2021-08-27,2016-09-09,2021-08-27,260,29,5,0.4437843541374137,0.1509570493952693,0.07398427131477074,0.05036495288390375,0.0465710686749965,0.765661696406354,0.37323528136747286,0.3020896828433618
2021-09-03,2016-09-16,2021-09-03,260,29,5,0.4436566616642868,0.15081458102432274,0.07350486812494272,0.05043246616352575,0.04669342221729813,0.765101999194376,0.4137338670369608,0.37104020621075384
2021-09-10,2016-09-23,2021-09-10,260,29,5,0.4448503275986217,0.15092668407332432,0.07260802360989485,0.05047591825955152,0.04669046856473293,0.7655514221061254,0.3478485114735501,0.2673160257790761
2021-09-17,2016-09-30,2021-09-17,260,29,5,0.44474907460759994,0.15100043697742707,0.07255767179912687,0.050463050853205925,0.046743171782975455,0.7655134060203352,0.44516703604858826,0.35341121712284423
2021-09-24,2016-10-07,2021-09-24,260,29,5,0.4448162786576044,0.15134499106857316,0.0726085507758858,0.05032791387408056,0.04667309076346053,0.7657708251396044,0.3543720290122375,0.25902079625997704
2021-10-01,2016-10-14,2021-10-01,260,29,5,0.44433046003697013,0.15044219990835273,0.07422042127843202,0.050327262350333545,0.04661496381969799,0.7659353073937865,0.44681599180639003,0.31522563819514143
2021-10-08,2016-10-21,2021-10-08,260,29,5,0.44434228585059765,0.15060329590450275,0.07419081667441955,0.05037789319907753,0.04669285882474058,0.766207150453338,0.3577363680451064,0.31125482474421173
2021-10-15,2016-10-28,2021-10-15,260,29,5,0.4446480037008378,0.15047706510002593,0.07416510758076764,0.050462638988692465,0.046690100395383766,0.7664429157657077,0.3844894563068498,0.2688282153867191
